119900,5886111,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,58,https://doi.org/7250921543,products,2020-06-25,3830-3834,Group-Mode_Hopping_for_Collision_Mitigation_in_Orthogonal_Code-Hopping_Multiplexing.,db/journals/tvt/tvt58.html#MoonPKKS09,2009.0,Technology,Ownership,TUM,Andrew_J._Reader,Hassan_Jameel_Asghar,Jeroen_de_Bresser,6382416,7465905,7930717
119914,5886116,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,62,https://doi.org/4753285154,electronics,2020-06-25,655-666,Successive_AF/DF_Relaying_in_the_Cooperative_DS-CDMA_Uplink:_Capacity_Analysis_and_Its_System_Architecture.,db/journals/tvt/tvt62.html#LiWH13,2013.0,Technology,Ownership,KTH,Mona_Sharifi_Sarabi,Xiangpeng_Xie,Qinglai_We,7944093,7944023,7467400
120015,5886142,Ali_Emadi,Ali_Emadi,IEEE_Trans._Veh._Technol.,69,https://doi.org/4047210534,communication,2020-07-31,7131-7145,A_Comprehensive_Analysis_for_High-Power_Density-_High-Efficiency_60_kW_Interleaved_Boost_Converter_Design_for_Electrified_Powertrains.,db/journals/tvt/tvt69.html#GuoRGSAABBE20,2020.0,Technology,Ownership,UNIBO,Xiaosheng_Liu,Irina_S._Sigalovsky,Martin_R._Farlow,7213888,7938042,7208217
120123,5886172,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,65,https://doi.org/4087127986,internet,2020-08-13,9319-9329,Information-Centric_Virtualized_Cellular_Networks_With_Device-to-Device_Communications.,db/journals/tvt/tvt65.html#WangYL16,2016.0,Technology,Ownership,PSL,Philipp_Kopp,Wei_Nie,Guillermo_Sapiro,7944285,7943394,5914051
120343,5886233,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,68,https://doi.org/7416508849,telephone,2020-06-25,2361-2373,Robust_Design_for_Massive_CSI_Acquisition_in_Analog_Function_Computation_Networks.,db/journals/tvt/tvt68.html#AngCZCY19,2019.0,Technology,Ownership,PSL,Xueguang_Zhang,Ivan_Damgård,Enoch_Peserico,5884336,6874411,7937696
120409,5886250,Chau_Yuen,Chau_Yuen,IEEE_Trans._Veh._Technol.,56,https://doi.org/7937058079,robotics,2020-09-05,3937-3944,Unitary_Differential_Space-Time_Modulation_With_Joint_Modulation.,db/journals/tvt/tvt56.html#YuenGT07,2007.0,Technology,Ownership,UB,Nor_Aishah_Muhammad,Markus_Thimm,Hoeteck_Wee,5822500,6877926,7945315
120448,5886258,Branka_Vucetic,Branka_Vucetic,IEEE_Trans._Veh._Technol.,66,https://doi.org/5352219409,computer,2020-06-25,4462-4467,Radio_Environment_Map-Aided_Doppler_Shift_Estimation_in_LTE_Railway.,db/journals/tvt/tvt66.html#HouZTSLV17,2017.0,Technology,Ownership,UFMG,Pushpa_L._Gupta,Angel_E._Cano,Wei_Xiang,6380125,5861402,7473586
120527,5886281,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,56,https://doi.org/3956613130,software,2020-06-25,1704-1715,Synergy/Perforation_Control_for_16-QAM_in_Orthogonal_Code_Hopping_Multiplexing.,db/journals/tvt/tvt56.html#MoonKS07,2007.0,Technology,Ownership,TUM,Donghoon_Chang,Vincent_Immle,Claudia_R._Eickhoff,6870907,7938995,5937424
120829,5886368,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,69,https://doi.org/5674577868,computer,2021-02-11,16082-16094,Congestion_and_Position_Aware_Dynamic_Routing_for_the_Internet_of_Vehicles.,db/journals/tvt/tvt69.html#HanGYSJ20,2020.0,Technology,Ownership,PSL,Karl_Zilles,Georges_Salamon,Shengli_Xie,7477262,5859640,5859573
120850,5886374,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,67,https://doi.org/7261846032,system,2020-06-25,11681-11693,Cache-Aware_Multicast_Beamforming_Design_for_Multicell_Multigroup_Multicast.,db/journals/tvt/tvt67.html#ZhouYCK18,2018.0,Technology,Ownership,PSL,Tarik_Riviere,Kaibo_Li,Kenichi_Kashibuchi,7941242,6872685,7465694
120874,5886380,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,57,https://doi.org/6841747008,automation,2020-06-25,1311-1316,Precoded_Sphere-Packing-Aided_Bit-Interleaved_Differential_Space-Time_Coded_Modulation_Using_Iterative_Decoding.,db/journals/tvt/tvt57.html#0001ANH08,2008.0,Technology,Ownership,KTH,Zhenjie_Fa,Yanfang_Hou,S._Priti,5886142,5917532,7477318
120907,5886388,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,68,https://doi.org/4959169048,skill,2020-06-25,7904-7918,Two-Dimensional_Index_Modulation_for_the_Large-Scale_Multi-User_MIMO_Uplink.,db/journals/tvt/tvt68.html#LuEH19,2019.0,Technology,Ownership,KTH,Liang_Sun_0001,Hugh_Garavan,SeungRyul_Baek,7472879,7930493,7480151
121000,5886414,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Veh._Technol.,69,https://doi.org/7331828850,manufacturing,2021-02-11,14128-14130,Guest_Editorial_Introduction_to_the_Special_Section_on_More_Electric_Vehicles.,db/journals/tvt/tvt69.html#BouscayrolT20,2020.0,Technology,Ownership,OXFORD,L._Hasholt,Roger_B._H._Tootell,Tian_Li,7477654,7943582,6874742
121037,5886425,Bo_Ai,Bo_Ai,IEEE_Trans._Veh._Technol.,67,https://doi.org/4547530396,engineering_science,2020-06-25,2848-2863,Geometrical-Based_Modeling_for_Millimeter-Wave_MIMO_Mobile-to-Mobile_Channels.,db/journals/tvt/tvt67.html#HeASWZ18,2018.0,Technology,Ownership,PSL,Mayank_Varia,Cees_Jonker,Phillip_Ehses,7468876,5884584,5818950
121131,5886449,Ali_Emadi,Ali_Emadi,IEEE_Trans._Veh._Technol.,53,https://doi.org/1131689020,energy,2020-06-25,390-400,PSIM-based_modeling_of_automotive_power_systems:_conventional-_electric-_and_hybrid_electric_vehicles.,db/journals/tvt/tvt53.html#OnodaE04,2004.0,Technology,Ownership,UNIBO,Lei_Xu_0015,Xin_Li_0007,Allison_Bishop,5881758,7467625,6860530
121152,5886456,Branka_Vucetic,Branka_Vucetic,IEEE_Trans._Veh._Technol.,54,https://doi.org/8624024535,science,2020-06-25,1768-1772,Assembled_space-time_turbo_trellis_codes.,db/journals/tvt/tvt54.html#LiVZH05,2005.0,Technology,Ownership,UFMG,Ian_G._McKeith,Yushun_Wan,Wenting_Zhen,7470714,5916466,5909672
121279,5886500,Chao_Zhang,Chao_Zhang,IEEE_Trans._Veh._Technol.,69,https://doi.org/7607081115,computer,2020-08-06,5732-5735,Guest_Editorial_Introduction_to_the_Special_Section_on_Blockchains_in_Emerging_Vehicular_Social_Networks.,db/journals/tvt/tvt69.html#LiZML20,2020.0,Technology,Ownership,KTH,Thomas_Jagdhube,Robert_C._McKinstry,Hong_Liu,5888544,5884050,7934640
121319,5886514,Chau_Yuen,Chau_Yuen,IEEE_Trans._Veh._Technol.,65,https://doi.org/1722883210,knowledge,2020-06-25,8014-8024,On_Secrecy_Performance_of_Multiantenna-Jammer-Aided_Secure_Communications_With_Imperfect_CSI.,db/journals/tvt/tvt65.html#ChenCZZY16,2016.0,Technology,Ownership,UB,Christina_Rami-Mark,Chintha_Tellambura,Priscilla_Mulhall,7209347,5881852,7214557
121519,5886570,Branka_Vucetic,Branka_Vucetic,IEEE_Trans._Veh._Technol.,68,https://doi.org/4670636236,products,2020-06-25,11374-11378,A_Machine_Learning-Enabled_Spectrum_Sensing_Method_for_OFDM_Systems.,db/journals/tvt/tvt68.html#TianCCLHLV19,2019.0,Technology,Ownership,UFMG,Gail_Andrew,Meifang_Don,Zhangfeng_M,7932126,7943111,7472306
121595,5886590,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,67,https://doi.org/5607312112,equipment,2020-06-25,1825-1829,A_Preamble_Collision_Resolution_Scheme_via_Tagged_Preambles_for_Cellular_IoT/M2M_Communications.,db/journals/tvt/tvt67.html#JangKPS18,2018.0,Technology,Ownership,TUM,Jinyong_Shan,Yevgeniy_Dodi,Paul_Pauli,7478460,5904595,7472870
121788,5886642,Arumugam_Nallanathan,Arumugam_Nallanathan,IEEE_Trans._Veh._Technol.,69,https://doi.org/2984143274,innovation,2020-12-01,12286-12290,Secrecy_Analysis_of_Ambient_Backscatter_NOMA_Systems_Under_I/Q_Imbalance.,db/journals/tvt/tvt69.html#LiZLLDN20,2020.0,Technology,Ownership,PSL,Ziyuan_Sh,Svenja_Casper,Limin_Fan,5886142,5936045,7934124
121801,5886645,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,67,https://doi.org/9462022190,products,2020-06-25,12457-12461,Modularity-Based_User-Centric_Clustering_and_Resource_Allocation_for_Ultra_Dense_Networks.,db/journals/tvt/tvt67.html#LinZYH18,2018.0,Technology,Ownership,KTH,Minsung_Ki,Kumudu_S._Munasingh,Fei_Liu_0039,5888002,7467624,5884354
121859,5886660,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,65,https://doi.org/9059516294,language,2020-06-25,3700-3714,Adaptive_Power_Allocation_Schemes_for_Spectrum_Sharing_in_Interference-Alignment-Based_Cognitive_Radio_Networks.,db/journals/tvt/tvt65.html#ZhaoYSL16,2016.0,Technology,Ownership,PSL,Julio_Villalon-Reina,Tobias_Kalenscher,Changyou_Li,7468776,7479068,5911342
121873,5886663,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,65,https://doi.org/9735080411,computing,2020-06-25,5680-5694,A_Street-Centric_Routing_Protocol_Based_on_Microtopology_in_Vehicular_Ad_Hoc_Networks.,db/journals/tvt/tvt65.html#ZhangCCS16,2016.0,Technology,Ownership,TUM,David_de_Juan,Soheil_Nematihaj,Leonhard-Key_Mien,5861137,5917259,7469879
122135,5886736,Abbas_Jamalipour,Abbas_Jamalipour,IEEE_Trans._Veh._Technol.,60,https://doi.org/5800453482,computer,2020-06-25,2302-2313,Rate_and_Power_Adaptation_for_Analog_Network_Coding.,db/journals/tvt/tvt60.html#WangSWJ11,2011.0,Technology,Ownership,UPC,Ralph_Radach,Danan_Dong,Christian_Baiker,7941456,7942869,7939953
122176,5886748,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,63,https://doi.org/8593316330,industry,2020-06-25,119-130,A_Universal_Low-Complexity_Symbol-to-Bit_Soft_Demapper.,db/journals/tvt/tvt63.html#WangXWCH14,2014.0,Technology,Ownership,KTH,Jean-Karim_Hériché,Chaya_Ganesh,Hongling_Lu,7204364,5889958,5909868
122458,5886819,Ali_Emadi,Ali_Emadi,IEEE_Trans._Veh._Technol.,54,https://doi.org/8799135510,skill,2020-06-25,856-862,Comparative_assessment_of_hybrid_electric_and_fuel_cell_vehicles_based_on_comprehensive_well-to-wheels_efficiency_analysis.,db/journals/tvt/tvt54.html#WilliamsonE05,2005.0,Technology,Ownership,UNIBO,Rune_Thorbe,Caibing_Liu,Cindy_Feldt,5888563,5859234,7935683
122460,5886820,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,54,https://doi.org/8414417998,computer,2020-06-25,1713-1721,Multiple-antenna-aided_OFDM_employing_genetic-algorithm-assisted_minimum_bit_error_rate_multiuser_detection.,db/journals/tvt/tvt54.html#Alias0H05,2005.0,Technology,Ownership,KTH,Bradley_T._Hyman,David_J._Brooks,Min_Wang_0007,6864934,6870069,7940686
122544,5886845,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,59,https://doi.org/5785108976,tool,2020-06-25,4443-4452,Prediction-Based_Topology_Control_and_Routing_in_Cognitive_Radio_Mobile_Ad_Hoc_Networks.,db/journals/tvt/tvt59.html#GuanYJW10,2010.0,Technology,Ownership,PSL,Wenbo_Zhang,Shidong_Wa,Thomas_E._Nichols,7473445,6866184,7942512
122607,5886865,Bo_Ai,Bo_Ai,IEEE_Trans._Veh._Technol.,68,https://doi.org/1382728622,wheel,2020-06-25,7011-7023,Two-Way_Hybrid_Terrestrial-Satellite_Relaying_Systems:_Performance_Analysis_and_Relay_Selection.,db/journals/tvt/tvt68.html#ZengZNAZ19,2019.0,Technology,Ownership,PSL,Paul_Maruff,Tahar_Hamit,Jeffrey_Hoffstein,5887770,7944227,6876071
122662,5886879,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,62,https://doi.org/1371159751,high_technology,2020-06-25,1228-1240,Approximate_Bayesian_Probabilistic-Data-Association-Aided_Iterative_Detection_for_MIMO_Systems_Using_Arbitrary_$M$-ary_Modulation.,db/journals/tvt/tvt62.html#Yang0LH13,2013.0,Technology,Ownership,KTH,Ming-ming_Su,Yasser_Iturria-Medin,Sung_Ho_Moo,7938096,5865874,7474707
122675,5886884,Abbas_Jamalipour,Abbas_Jamalipour,IEEE_Trans._Veh._Technol.,66,https://doi.org/4772896718,electronics,2020-06-25,9304-9312,Throughput_Maximization_in_Dual-Hop_Wireless_Powered_Communication_Networks.,db/journals/tvt/tvt66.html#RamezaniJ17,2017.0,Technology,Ownership,UPC,Chan_Hou_Che,Yongjian_Yue,Piers_L._Cornelisse,7939857,6866955,5890092
122684,5886887,Ali_Emadi,Ali_Emadi,IEEE_Trans._Veh._Technol.,68,https://doi.org/2034059953,development,2020-06-25,4458-4466,Slope-Weighted_Energy-Based_Rapid_Control_Analysis_for_Hybrid_Electric_Vehicles.,db/journals/tvt/tvt68.html#AnselmaHRBE19a,2019.0,Technology,Ownership,UNIBO,Yalin_Wang_0011,Zhaowei_Yan,Chuanxiang_Yi,5942281,6391138,7938372
122865,5886938,Branka_Vucetic,Branka_Vucetic,IEEE_Trans._Veh._Technol.,67,https://doi.org/3617735486,computer,2020-06-25,4615-4629,Socially_Aware_Caching_Strategy_in_Device-to-Device_Communication_Networks.,db/journals/tvt/tvt67.html#MaDCLMLV18,2018.0,Technology,Ownership,UFMG,Enric_Valencia,Xuezhen_Hon,Wenwu_Y,5907804,7467946,5883766
123030,5886979,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Veh._Technol.,68,https://doi.org/3822319601,industry,2021-01-05,203-212,Real-Time_Energy_Management_of_Battery/Supercapacitor_Electric_Vehicles_Based_on_an_Adaptation_of_Pontryagin's_Minimum_Principle.,db/journals/tvt/tvt68.html#NguyenGTB19,2019.0,Technology,Ownership,OXFORD,Michael_C._Neale,S._C._Wo,Marc_Tittgemeyer,7474759,7467956,5908221
123069,5886992,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,59,https://doi.org/1035033437,system,2020-06-25,4578-4588,TCP_Congestion_Window_Adaptation_Through_Contention_Detection_in_Ad_Hoc_Networks.,db/journals/tvt/tvt59.html#ZhangZLS10,2010.0,Technology,Ownership,TUM,Fengxiang_Ma,Patrizia_Mecocci,Ying_Li_0002,7469110,7939198,5903705
123144,5887010,Chau_Yuen,Chau_Yuen,IEEE_Trans._Veh._Technol.,66,https://doi.org/4448372381,applied_science,2020-08-29,1860-1865,Near-Optimal_Signal_Detector_Based_on_Structured_Compressive_Sensing_for_Massive_SM-MIMO.,db/journals/tvt/tvt66.html#GaoDQYW17,2017.0,Technology,Ownership,UB,Feng_Liang,Kaarin_Anstey,Xiaofeng_Zhu_000,6876964,5914043,6870069
123209,5887026,Chau_Yuen,Chau_Yuen,IEEE_Trans._Veh._Technol.,63,https://doi.org/9346290827,industry,2020-06-25,2429-2442,Coding-Based_Data_Broadcasting_for_Time-Critical_Applications_With_Rate_Adaptation.,db/journals/tvt/tvt63.html#WangYX14,2014.0,Technology,Ownership,UB,Jongsung_Kim,Chiaki_Ono,Lei_Zhang_0038,7933221,7216335,7943712
123312,5887054,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,58,https://doi.org/5358052555,tool,2020-06-25,4306-4315,EXIT-Chart_Optimized_Short_Block_Codes_for_Iterative_Joint_Source_and_Channel_Decoding_in_H.264_Video_Telephony.,db/journals/tvt/tvt58.html#NasruminallahH09,2009.0,Technology,Ownership,KTH,Chaozhu_Hu,Iven_M._Y._Mareels,Yuan_Leng,5907534,7473035,5885096
123437,5887089,Alain_Bouscayrol,Alain_Bouscayrol,IEEE_Trans._Veh._Technol.,63,https://doi.org/7125993618,skill,2020-06-25,556-565,Comparison_of_Different_Models_and_Simulation_Approaches_for_the_Energetic_Study_of_a_Subway.,db/journals/tvt/tvt63.html#MayetHBDVCL14,2014.0,Technology,Ownership,OXFORD,C._John_Evans,Ghada_Dessouky,Xiangpeng_Xie,6388117,7466966,6865798
123526,5887111,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,64,https://doi.org/9385617327,equipment,2020-06-25,4870-4875,Single-RF_Spatial_Modulation_Requires_Single-Carrier_Transmission:_Frequency-Domain_Turbo_Equalization_for_Dispersive_Channels.,db/journals/tvt/tvt64.html#SugiuraH15a,2015.0,Technology,Ownership,KTH,Enric_Valencia,Jonathan_M._Chan,Miriam_Pablos,7475536,5917994,5914746
123704,5887159,Bo_Ai,Bo_Ai,IEEE_Trans._Veh._Technol.,65,https://doi.org/6013765582,scientific,2020-06-25,1847-1858,Measurement_and_Analysis_of_Extra_Propagation_Loss_of_Tunnel_Curve.,db/journals/tvt/tvt65.html#AiGZLZBH16,2016.0,Technology,Ownership,PSL,Matthias_Schlesewsky,Thomas_C._Gunte,Sonja_Lattner,5904845,5910536,5858784
123735,5887167,Abbas_Jamalipour,Abbas_Jamalipour,IEEE_Trans._Veh._Technol.,56,https://doi.org/3343982127,wheel,2020-06-25,3337-3347,A_Stable_Routing_Protocol_to_Support_ITS_Services_in_VANET_Networks.,db/journals/tvt/tvt56.html#TalebSJHKN07,2007.0,Technology,Ownership,UPC,Dewen_Hu,Peter_T._Fox,Qiuting_Wen,5815086,7931309,5943065
124031,5887245,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,69,https://doi.org/2102106640,engineering,2020-12-17,12327-12332,Sparse_Space-Time-Frequency-Domain_Spreading_for_Large-Scale_Non-Orthogonal_Multiple_Access.,db/journals/tvt/tvt69.html#LiuYH20a,2020.0,Technology,Ownership,KTH,Qinghua_He,John_D._Van_Horn,Riad_S._Wahb,7470675,7475036,7477558
124520,5887386,Abbas_Jamalipour,Abbas_Jamalipour,IEEE_Trans._Veh._Technol.,68,https://doi.org/1947576741,applications,2020-06-25,8314-8321,Optimal_Best_Path_Selection_Algorithm_for_Cluster-Based_Multi-Hop_MIMO_Cooperative_Transmission_for_Vehicular_Communications.,db/journals/tvt/tvt68.html#AlamAJ19,2019.0,Technology,Ownership,UPC,S._C._Wo,Wei_Xu_000,Sachin_Vasan,7480137,6383776,7215215
124580,5887404,Bo_Ai,Bo_Ai,IEEE_Trans._Veh._Technol.,69,https://doi.org/6986121319,computer,2020-12-01,12408-12417,Channel_Characterization_and_Hybrid_Modeling_for_Millimeter-Wave_Communications_in_Metro_Train.,db/journals/tvt/tvt69.html#HeGGAWZBZ20,2020.0,Technology,Ownership,PSL,Igor_Podgorny,Miao_Yang,Jean-Philippe_Cout,7940697,7941492,7474992
124656,5887426,Abbas_Jamalipour,Abbas_Jamalipour,IEEE_Trans._Veh._Technol.,65,https://doi.org/7542156656,computing,2020-06-25,6128-6135,Moving_Relays_in_Heterogeneous_Cellular_Networks_-_A_Coverage_Performance_Analysis.,db/journals/tvt/tvt65.html#KhanJ16,2016.0,Technology,Ownership,UPC,Madars_Virz,Vincent_Gross,Fabian_Werner,7472083,7471005,7930340
124781,5887463,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,63,https://doi.org/6445203349,biotechnology,2020-06-25,446-451,QRD-Assisted_Adaptive_Modulation-Aided_MIMO_Systems.,db/journals/tvt/tvt63.html#YangXLH14,2014.0,Technology,Ownership,KTH,Qi_Dai,Seung-Goo_Ki,X._Zho,5882144,6863480,7940466
124791,5887466,Arumugam_Nallanathan,Arumugam_Nallanathan,IEEE_Trans._Veh._Technol.,64,https://doi.org/6582500332,scientific,2020-09-05,4372-4377,A_Practical_Semidynamic_Clustering_Scheme_Using_Affinity_Propagation_in_Cooperative_Picocells.,db/journals/tvt/tvt64.html#ZhangLJCNW15,2015.0,Technology,Ownership,PSL,Chi-Hua_Chen,Keiichiro_Kagawa,Joel_T._Nigg,5917622,5915021,6872845
124896,5887497,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,59,https://doi.org/6768882274,industry,2020-06-25,3311-3320,Multilevel-Structured_Low-Density_Parity-Check_Codes_for_AWGN_and_Rayleigh_Channels.,db/journals/tvt/tvt59.html#BonelloCH10,2010.0,Technology,Ownership,KTH,Jianhua_Wei,Yan_Ji,Qipeng_Li,5862232,7472976,5815053
125125,5887558,Ali_Emadi,Ali_Emadi,IEEE_Trans._Veh._Technol.,59,https://doi.org/2104730498,applied_science,2020-06-25,2298-2307,Solar-Assisted_Electric_Auto_Rickshaw_Three-Wheeler.,db/journals/tvt/tvt59.html#MulhallLWLE10,2010.0,Technology,Ownership,UNIBO,Stephen_Baek,Min_Huang,Nigel_Schofield,7469321,7474968,7930648
125226,5887587,Bo_Ai,Bo_Ai,IEEE_Trans._Veh._Technol.,69,https://doi.org/9362384973,management,2020-06-25,1214-1226,A_Wideband_Non-Stationary_Air-to-Air_Channel_Model_for_UAV_Communications.,db/journals/tvt/tvt69.html#MaAHWNZ20,2020.0,Technology,Ownership,PSL,Yuzhong_Che,Min_Xiao,Giorgos_Zirdeli,5868167,7208165,5885472
125311,5887610,Ali_Emadi,Ali_Emadi,IEEE_Trans._Veh._Technol.,54,https://doi.org/1223770026,products,2020-06-25,763-770,Topological_overview_of_hybrid_electric_and_fuel_cell_vehicular_power_system_architectures_and_configurations.,db/journals/tvt/tvt54.html#EmadiRWL05,2005.0,Technology,Ownership,UNIBO,Katherine_L._Narr,Florian_Schlagenhauf,Sean_C._Smar,5908607,7477718,7466909
125459,5887654,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,68,https://doi.org/2511769010,engineering_science,2020-06-25,12437-12442,Joint_Attitude_and_Power_Optimization_for_UAV-Aided_Downlink_Communications.,db/journals/tvt/tvt68.html#GuoZWZY19,2019.0,Technology,Ownership,PSL,Yoshiyuki_Hiran,Braxton_D._Mitchell,Fengshuo_Yang,7941265,7937696,5868845
125646,5887707,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,49,https://doi.org/5538965281,skill,2020-06-25,105-116,Performance_analysis_of_cross-_and_cigar-shaped_urban_microcells_considering_user_mobility_characteristics.,db/journals/tvt/tvt49.html#ChoCKS00,2000.0,Technology,Ownership,TUM,Dennis_Maudrich,Rafael_Pass,José_Luis_Lázaro_Galilea,5903705,7942286,5883511
125732,5887731,Lajos_Hanzo,Lajos_Hanzo,IEEE_Trans._Veh._Technol.,67,https://doi.org/5626547130,science,2020-06-25,6311-6324,Single-RF_and_Twin-RF_Spatial_Modulation_for_an_Arbitrary_Number_of_Transmit_Antennas.,db/journals/tvt/tvt67.html#XiaoXYYLH18,2018.0,Technology,Ownership,KTH,Georg_Fuchsbauer,Xiang_Li_0035,Yi_S,5912310,7932560,5882180
125754,5887736,Bo_Ai,Bo_Ai,IEEE_Trans._Veh._Technol.,68,https://doi.org/2278904464,applications,2020-06-25,11915-11927,Sub-Channel_Allocation_for_Device-to-Device_Underlaying_Full-Duplex_mmWave_Small_Cells_Using_Coalition_Formation_Games.,db/journals/tvt/tvt68.html#WangNWHAW19,2019.0,Technology,Ownership,PSL,Zhigang_Zhan,Marc-Etienne_Rousseau,Dave_Singelée,5860896,5861040,5914354
125866,5887770,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,50,https://doi.org/1917701216,internet,2020-06-25,341-353,Adaptive_channel_reservation_scheme_for_soft_handoff_in_DS-CDMA_cellular_systems.,db/journals/tvt/tvt50.html#ChangS01,2001.0,Technology,Ownership,TUM,Sara_De_Simoni,Felix_Carbonell,Maged_Elkashlan,7932119,5869295,7941375
125881,5887775,Bo_Li,Bo_Li,IEEE_Trans._Veh._Technol.,68,https://doi.org/7286848039,science,2020-09-24,7815-7827,Fast-Moving_Jamming_Suppression_for_UAV_Navigation:_A_Minimum_Dispersion_Distortionless_Response_Beamforming_Approach.,db/journals/tvt/tvt68.html#ZhangHLHYB19,2019.0,Technology,Ownership,OXFORD,Jun_Wan,Yong_Xu_000,Seo-Gwang_Jeong,5909863,7479042,5889412
126032,5887818,Dan_Keun_Sung,Dan_Keun_Sung,IEEE_Trans._Veh._Technol.,59,https://doi.org/4603246024,wheel,2020-06-25,3342-3355,Optimization_of_Wireless_Multicast_Systems_Employing_Hybrid-ARQ_with_Chase_Combining.,db/journals/tvt/tvt59.html#KimJSS10,2010.0,Technology,Ownership,TUM,Min_Gu,Bighnaraj_Naik,Giuseppe_Forte,6865337,5861636,5886879
126173,5887860,Arumugam_Nallanathan,Arumugam_Nallanathan,IEEE_Trans._Veh._Technol.,66,https://doi.org/3367341397,scientific,2020-06-25,7518-7526,Video_Packet_Scheduling_With_Stochastic_QoS_for_Cognitive_Heterogeneous_Networks.,db/journals/tvt/tvt66.html#XuNY17,2017.0,Technology,Ownership,PSL,Leopoldo_García_Franquelo,Qipeng_Li,Ruitao_Liu,7477246,6872482,5861079
126339,5887906,F._Richard_Yu,F._Richard_Yu,IEEE_Trans._Veh._Technol.,68,https://doi.org/9463510457,communication,2020-06-25,10283-10288,Modified_Cramér-Rao_Bound_for_,db/journals/tvt/tvt68.html#Zhang0LCSGY19,2019.0,Technology,Ownership,PSL,Moritz_Julian_Maie,Richard_A._Levine,Wen_Chen_0001,7941805,5918313,5906309
